start,node,c,access,out_degree,dist_from_start,auth_fail_rate,remote_ratio,contribution_pct,rtt_cost_A_ms,rtt_cost_B_ms,rtt_cost_C_ms
0,edge_39642_166218,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155356_350139,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155356_209526,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_12464_16304,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_54_119,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314297_322689,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314297_322688,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_322688_339925,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_277941_278452,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7259_278452,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_277941_278451,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_2_47,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_5_391479,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_67029_391479,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_306678_349604,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_156348_306678,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_119532_156348,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_156348_177161,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_156348_157772,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_345650_345651,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_311769_344144,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_345650_367427,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_363883_363884,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_108_399443,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_46_399443,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_378620_388061,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_388064_388067,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_398378_398379,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_9777_395211,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_376227_393749,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_376227_393748,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_9_371122,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_21378_21379,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_232024_283341,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_9_201540,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_19314_21351,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7609_19312,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7609_328122,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_156133_158651,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_156135_350794,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_290535_326126,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_4563_161183,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_161183_349264,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_299783_301516,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_299783_301515,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_299783_340650,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_301516_320819,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_301516_340649,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_35572_35745,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_52348_331048,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
2,2,383,340,6,0,0.42036553524804177,0.3353,15.090622537431049,14937.0,27959.0,53237.0
2,4,83,90,58,1,0.3132530120481928,0.3556,3.2702915681639086,3237.0,6059.0,11537.0
2,54,79,90,35,1,0.43037974683544306,0.4889,3.1126871552403466,3081.0,5767.0,10981.0
2,edge_1_2,58,0,0,-1,0.0,0.0,2.285263987391647,2262.0,4234.0,8062.0
2,edge_2_6,46,0,0,-1,0.3695652173913043,0.0,1.8124507486209613,1794.0,3358.0,6394.0
2,edge_2_54,42,0,0,-1,0.0,0.0,1.6548463356973995,1638.0,3066.0,5838.0
2,193921,41,15,5,8,0.6341463414634146,1.0,1.615445232466509,1599.0,2993.0,5699.0
2,edge_2_47,34,0,0,-1,0.0,0.0,1.3396375098502757,1326.0,2482.0,4726.0
2,edge_2_355,31,0,0,-1,0.0,0.0,1.2214342001576044,1209.0,2263.0,4309.0
2,214486,29,20,2,9,0.6551724137931034,0.5,1.1426319936958236,1131.0,2117.0,4031.0
2,193922,29,28,10,7,0.5172413793103449,0.5,1.1426319936958236,1131.0,2117.0,4031.0
2,402301,28,32,3,2,0.42857142857142855,0.5,1.103230890464933,1092.0,2044.0,3892.0
2,edge_2_4,26,0,0,-1,0.0,0.0,1.024428684003152,1014.0,1898.0,3614.0
2,214483,21,8,2,9,0.8095238095238095,0.5,0.8274231678486997,819.0,1533.0,2919.0
2,22360,20,16,9,3,0.6,0.5,0.7880220646178093,780.0,1460.0,2780.0
2,8,19,23,12,2,0.3684210526315789,0.4783,0.7486209613869188,741.0,1387.0,2641.0
2,5164,19,28,8,3,0.2631578947368421,0.5,0.7486209613869188,741.0,1387.0,2641.0
2,46,18,24,12,2,0.3333333333333333,0.5,0.7092198581560284,702.0,1314.0,2502.0
2,edge_402301_402302,18,0,0,-1,0.5,0.0,0.7092198581560284,702.0,1314.0,2502.0
2,64343,17,27,7,10,0.17647058823529413,0.4815,0.6698187549251379,663.0,1241.0,2363.0
2,85669,17,13,5,9,0.5882352941176471,0.4615,0.6698187549251379,663.0,1241.0,2363.0
2,53015,16,14,6,6,0.5625,0.5,0.6304176516942475,624.0,1168.0,2224.0
2,64345,15,12,4,10,0.6,0.5,0.5910165484633569,585.0,1095.0,2085.0
2,173185,14,19,8,7,0.2857142857142857,0.4737,0.5516154452324665,546.0,1022.0,1946.0
2,5562,14,12,7,2,0.5714285714285714,0.5,0.5516154452324665,546.0,1022.0,1946.0
2,306578,13,18,8,2,0.23076923076923078,0.4444,0.512214342001576,507.0,949.0,1807.0
2,7670,13,8,7,2,0.46153846153846156,0.125,0.512214342001576,507.0,949.0,1807.0
2,64344,13,19,5,11,0.23076923076923078,0.4737,0.512214342001576,507.0,949.0,1807.0
2,368756,13,11,4,2,0.5384615384615384,0.4545,0.512214342001576,507.0,949.0,1807.0
2,107441,13,16,4,4,0.38461538461538464,0.5,0.512214342001576,507.0,949.0,1807.0
2,100711,13,11,4,2,0.5384615384615384,0.4545,0.512214342001576,507.0,949.0,1807.0
2,53784,12,5,3,5,0.75,0.4,0.4728132387706856,468.0,876.0,1668.0
2,140259,12,23,8,8,0.0,0.4783,0.4728132387706856,468.0,876.0,1668.0
2,272416,12,10,3,5,0.5833333333333334,0.5,0.4728132387706856,468.0,876.0,1668.0
2,144852,12,16,7,8,0.3333333333333333,0.5,0.4728132387706856,468.0,876.0,1668.0
2,153402,12,10,4,5,0.5,0.4,0.4728132387706856,468.0,876.0,1668.0
2,64079,12,12,5,3,0.5,0.5,0.4728132387706856,468.0,876.0,1668.0
2,35,11,16,10,3,0.18181818181818182,0.4375,0.43341213553979513,429.0,803.0,1529.0
2,2198,11,8,3,3,0.6363636363636364,0.5,0.43341213553979513,429.0,803.0,1529.0
2,edge_86480_193921,11,0,0,-1,0.36363636363636365,0.0,0.43341213553979513,429.0,803.0,1529.0
2,5726,10,12,7,3,0.4,0.5,0.39401103230890466,390.0,730.0,1390.0
2,207897,10,12,5,2,0.4,0.5,0.39401103230890466,390.0,730.0,1390.0
2,193923,10,6,3,8,0.7,0.5,0.39401103230890466,390.0,730.0,1390.0
2,174788,9,11,6,5,0.2222222222222222,0.3636,0.3546099290780142,351.0,657.0,1251.0
2,126356,9,12,4,2,0.3333333333333333,0.5,0.3546099290780142,351.0,657.0,1251.0
2,1056,9,12,4,3,0.3333333333333333,0.5,0.3546099290780142,351.0,657.0,1251.0
2,12606,9,9,5,3,0.4444444444444444,0.4444,0.3546099290780142,351.0,657.0,1251.0
2,edge_140259_214482,9,0,0,-1,0.5555555555555556,0.0,0.3546099290780142,351.0,657.0,1251.0
2,edge_214482_214486,9,0,0,-1,0.2222222222222222,0.0,0.3546099290780142,351.0,657.0,1251.0
2,237324,8,8,6,4,0.375,0.375,0.31520882584712373,312.0,584.0,1112.0
2,260108,8,9,4,2,0.25,0.3333,0.31520882584712373,312.0,584.0,1112.0
2,184669,8,10,4,2,0.375,0.5,0.31520882584712373,312.0,584.0,1112.0
2,201934,8,6,3,3,0.625,0.5,0.31520882584712373,312.0,584.0,1112.0
2,272413,8,4,2,7,0.75,0.5,0.31520882584712373,312.0,584.0,1112.0
2,1091,8,14,5,4,0.125,0.5,0.31520882584712373,312.0,584.0,1112.0
2,194,8,12,7,3,0.25,0.5,0.31520882584712373,312.0,584.0,1112.0
2,316050,8,12,7,2,0.125,0.4167,0.31520882584712373,312.0,584.0,1112.0
2,edge_214482_214483,8,0,0,-1,0.625,0.0,0.31520882584712373,312.0,584.0,1112.0
2,189,7,8,6,5,0.2857142857142857,0.375,0.27580772261623326,273.0,511.0,973.0
2,351864,7,3,3,3,0.7142857142857143,0.3333,0.27580772261623326,273.0,511.0,973.0
2,262156,7,7,7,2,0.14285714285714285,0.1429,0.27580772261623326,273.0,511.0,973.0
2,209711,7,10,5,3,0.2857142857142857,0.5,0.27580772261623326,273.0,511.0,973.0
2,103048,7,10,3,2,0.2857142857142857,0.5,0.27580772261623326,273.0,511.0,973.0
2,107440,7,6,3,3,0.5714285714285714,0.5,0.27580772261623326,273.0,511.0,973.0
2,53785,7,6,4,7,0.5714285714285714,0.5,0.27580772261623326,273.0,511.0,973.0
2,61028,7,14,5,4,0.14285714285714285,0.5,0.27580772261623326,273.0,511.0,973.0
2,1089,7,13,8,4,0.0,0.4615,0.27580772261623326,273.0,511.0,973.0
2,311767,7,8,4,3,0.42857142857142855,0.5,0.27580772261623326,273.0,511.0,973.0
2,edge_402300_402301,7,0,0,-1,0.0,0.0,0.27580772261623326,273.0,511.0,973.0
2,edge_64344_64345,7,0,0,-1,0.0,0.0,0.27580772261623326,273.0,511.0,973.0
2,334229,6,4,3,6,0.6666666666666666,0.5,0.2364066193853428,234.0,438.0,834.0
2,1136,6,6,4,6,0.5,0.5,0.2364066193853428,234.0,438.0,834.0
2,214485,6,7,3,8,0.3333333333333333,0.4286,0.2364066193853428,234.0,438.0,834.0
2,193926,6,8,4,8,0.3333333333333333,0.5,0.2364066193853428,234.0,438.0,834.0
2,2197,6,10,4,4,0.16666666666666666,0.5,0.2364066193853428,234.0,438.0,834.0
2,232907,6,6,4,3,0.5,0.5,0.2364066193853428,234.0,438.0,834.0
2,29061,6,7,5,6,0.3333333333333333,0.4286,0.2364066193853428,234.0,438.0,834.0
2,edge_173185_173186,6,0,0,-1,0.5,0.0,0.2364066193853428,234.0,438.0,834.0
2,edge_59_1056,6,0,0,-1,0.5,0.0,0.2364066193853428,234.0,438.0,834.0
2,334230,5,6,3,5,0.4,0.5,0.19700551615445233,195.0,365.0,695.0
2,324306,5,2,2,2,0.8,0.5,0.19700551615445233,195.0,365.0,695.0
2,31623,5,6,4,6,0.4,0.5,0.19700551615445233,195.0,365.0,695.0
2,144075,5,7,4,8,0.2,0.4286,0.19700551615445233,195.0,365.0,695.0
2,48067,5,4,3,10,0.6,0.5,0.19700551615445233,195.0,365.0,695.0
2,2547,5,10,5,3,0.0,0.5,0.19700551615445233,195.0,365.0,695.0
2,264680,5,6,4,4,0.4,0.5,0.19700551615445233,195.0,365.0,695.0
2,104586,5,4,2,6,0.6,0.5,0.19700551615445233,195.0,365.0,695.0
2,469,5,6,4,3,0.4,0.5,0.19700551615445233,195.0,365.0,695.0
2,162599,5,3,3,4,0.6,0.3333,0.19700551615445233,195.0,365.0,695.0
2,375855,5,6,4,2,0.4,0.5,0.19700551615445233,195.0,365.0,695.0
2,58,5,4,3,3,0.6,0.5,0.19700551615445233,195.0,365.0,695.0
2,65646,5,4,3,2,0.4,0.25,0.19700551615445233,195.0,365.0,695.0
2,320522,5,8,3,3,0.2,0.5,0.19700551615445233,195.0,365.0,695.0
2,401567,5,8,2,3,0.2,0.5,0.19700551615445233,195.0,365.0,695.0
2,edge_140259_214486,5,0,0,-1,0.0,0.0,0.19700551615445233,195.0,365.0,695.0
2,edge_48069_64343,5,0,0,-1,0.4,0.0,0.19700551615445233,195.0,365.0,695.0
2,edge_64343_64344,5,0,0,-1,0.0,0.0,0.19700551615445233,195.0,365.0,695.0
2,edge_186392_193921,5,0,0,-1,0.4,0.0,0.19700551615445233,195.0,365.0,695.0
2,edge_51_5164,5,0,0,-1,0.4,0.0,0.19700551615445233,195.0,365.0,695.0
2,edge_262156_306578,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,364158,4,8,3,2,0.0,0.5,0.15760441292356187,156.0,292.0,556.0
2,edge_54_260108,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_186_7670,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,402300,4,8,3,3,0.0,0.5,0.15760441292356187,156.0,292.0,556.0
2,48073,4,3,4,9,0.5,0.3333,0.15760441292356187,156.0,292.0,556.0
2,48071,4,6,3,10,0.25,0.5,0.15760441292356187,156.0,292.0,556.0
2,13792,4,6,3,2,0.25,0.5,0.15760441292356187,156.0,292.0,556.0
2,1050,4,4,3,3,0.5,0.5,0.15760441292356187,156.0,292.0,556.0
2,1702,4,4,3,7,0.5,0.5,0.15760441292356187,156.0,292.0,556.0
2,161311,4,6,3,10,0.0,0.3333,0.15760441292356187,156.0,292.0,556.0
2,82286,4,6,4,9,0.25,0.5,0.15760441292356187,156.0,292.0,556.0
2,193924,4,6,4,9,0.25,0.5,0.15760441292356187,156.0,292.0,556.0
2,208272,4,2,2,4,0.75,0.5,0.15760441292356187,156.0,292.0,556.0
2,edge_5_306578,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_350300_364158,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_402107_402300,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_173185_214485,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_61028_61030,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_61028_61029,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_184669_323136,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_194_2750,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_6_45481,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,70625,4,3,3,5,0.25,1.0,0.15760441292356187,156.0,292.0,556.0
2,edge_4_368756,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_193923_203132,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_193921_193922,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_193922_261183,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_6_126356,4,0,0,-1,0.25,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_5_126356,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_8_5164,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_2198_5164,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_5_401567,4,0,0,-1,0.25,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_6_100711,4,0,0,-1,0.5,0.0,0.15760441292356187,156.0,292.0,556.0
2,edge_64079_71322,4,0,0,-1,0.0,0.0,0.15760441292356187,156.0,292.0,556.0
2,168404,3,4,3,3,0.3333333333333333,0.5,0.1182033096926714,117.0,219.0,417.0
2,243696,3,6,4,6,0.0,0.5,0.1182033096926714,117.0,219.0,417.0
2,265218,3,6,3,4,0.0,0.5,0.1182033096926714,117.0,219.0,417.0
2,380207,3,5,4,8,0.0,0.4,0.1182033096926714,117.0,219.0,417.0
2,58129,3,6,3,11,0.0,0.5,0.1182033096926714,117.0,219.0,417.0
2,45481,3,6,3,2,0.0,0.5,0.1182033096926714,117.0,219.0,417.0
2,207587,3,6,4,2,0.0,0.5,0.1182033096926714,117.0,219.0,417.0
2,1048,3,2,2,4,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,1528,3,5,5,6,0.0,0.4,0.1182033096926714,117.0,219.0,417.0
2,edge_40159_161311,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,193920,3,2,2,9,0.6666666666666666,0.5,0.1182033096926714,117.0,219.0,417.0
2,311764,3,6,3,4,0.0,0.5,0.1182033096926714,117.0,219.0,417.0
2,edge_234_65646,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,27600,3,3,3,4,0.3333333333333333,0.3333,0.1182033096926714,117.0,219.0,417.0
2,edge_27600_153402,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,59856,3,4,3,2,0.3333333333333333,0.5,0.1182033096926714,117.0,219.0,417.0
2,edge_5_54,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_54_5738,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_54_207086,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_9_54,3,0,0,-1,0.6666666666666666,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_184669_209711,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_103048_107440,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_5726_103048,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_232277_265218,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_53784_53786,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_58129_64343,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_64343_64345,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_48069_64345,3,0,0,-1,0.6666666666666666,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_1089_272416,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_104586_272416,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_1091_1092,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_1091_4053,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_70625_385218,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_144852_193922,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_144852_193923,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_85669_161311,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_144852_193921,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_193922_307090,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_82286_85669,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_144852_193926,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_5_5164,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_1535_5164,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,1535,3,3,3,4,0.0,1.0,0.1182033096926714,117.0,219.0,417.0
2,edge_60_5164,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_12606_93155,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_47_54,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_5562_7267,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_311767_345650,3,0,0,-1,0.6666666666666666,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_29685_153402,3,0,0,-1,0.3333333333333333,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_22360_107441,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_107440_107441,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,edge_100711_155780,3,0,0,-1,0.0,0.0,0.1182033096926714,117.0,219.0,417.0
2,2493,2,4,3,2,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,68280,2,2,2,3,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,68281,2,2,2,4,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,387898,2,2,1,6,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_237324_328844,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,256947,2,2,2,2,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_262156_304146,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,118,2,2,3,3,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_4_7670,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_140259_214485,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,38143,2,4,5,9,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_64344_265084,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,56,2,2,3,3,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_57_1089,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,48,2,4,4,2,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,385218,2,4,2,6,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_4_48946,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_4_173610,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_35_275223,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_1048_1050,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_4942_174788,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,203132,2,4,2,9,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_80073_85669,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,261183,2,4,1,8,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,42705,2,4,3,3,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,5738,2,4,3,2,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_5738_316050,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,7267,2,4,1,3,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_4_261444,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,60856,2,2,1,3,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,319262,2,2,2,5,0.5,0.5,0.07880220646178093,78.0,146.0,278.0
2,380872,2,4,3,2,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,4934,2,4,3,5,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_4_240058,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_9_100711,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,71322,2,4,1,4,0.0,0.5,0.07880220646178093,78.0,146.0,278.0
2,edge_189_387898,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_54_258737,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_54_357005,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_54_341569,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_54_306578,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_237324_243694,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_243696_324237,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_334229_334230,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_1136_73606,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_185_306578,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_118_364158,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_2743_260108,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_201934_260108,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_54_184669,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_209710_209711,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_54_324306,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_4_402301,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_5459_53015,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_5726_107440,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_9_5726,2,0,0,-1,0.5,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_55_5726,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
2,edge_201934_265218,2,0,0,-1,0.0,0.0,0.07880220646178093,78.0,146.0,278.0
