start,node,c,access,out_degree,dist_from_start,auth_fail_rate,contribution_pct,lru_hits,lru_miss,lru_lookups,lru_hit_rate,is_lru_blind
3,edge_4954_60854,3,0,0,-1,0.0,0.09104704097116843,0,1,1,0.0,1
3,10226,3,6,4,3,0.0,0.09104704097116843,0,0,0,0.0,0
3,144848,3,1,2,4,0.6666666666666666,0.09104704097116843,0,0,0,0.0,0
3,254250,3,6,3,3,0.0,0.09104704097116843,0,0,0,0.0,0
3,246,3,4,3,8,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,106772,3,2,2,5,0.6666666666666666,0.09104704097116843,0,0,0,0.0,0
3,13794,3,2,2,4,0.6666666666666666,0.09104704097116843,0,0,0,0.0,0
3,edge_169840_169842,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,66371,3,6,4,4,0.0,0.09104704097116843,0,0,0,0.0,0
3,386,3,2,2,7,0.6666666666666666,0.09104704097116843,0,0,0,0.0,0
3,10494,3,8,4,10,0.0,0.09104704097116843,0,0,0,0.0,0
3,109459,3,4,3,4,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,374582,3,4,2,2,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,357992,3,6,3,4,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_164250_323666,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,164250,3,5,3,3,0.0,0.09104704097116843,0,0,0,0.0,0
3,293768,3,5,4,2,0.0,0.09104704097116843,0,1,1,0.0,1
3,204168,3,4,2,3,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,2477,3,6,4,4,0.0,0.09104704097116843,0,0,0,0.0,0
3,149235,3,4,4,5,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,4060,3,4,3,5,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,67468,3,5,4,7,0.0,0.09104704097116843,0,0,0,0.0,0
3,191682,3,3,3,14,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,318637,3,6,4,4,0.0,0.09104704097116843,0,0,0,0.0,0
3,80576,3,4,2,3,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,85727,3,6,3,5,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_5_101636,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_401538_401929,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_400532_401538,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_330344_330345,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_4954_117579,3,0,0,-1,0.0,0.09104704097116843,1,1,2,0.5,0
3,edge_4954_186898,3,0,0,-1,0.0,0.09104704097116843,1,1,2,0.5,0
3,edge_49293_186898,3,0,0,-1,0.0,0.09104704097116843,0,1,1,0.0,1
3,edge_1139_216351,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_382714_384078,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_384077_384078,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_4955_252070,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,1,1,0.0,1
3,edge_4954_117580,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_4954_115535,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_66372_239197,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_173_4955,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_381_131262,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_328790_336908,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_286742_328790,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_328790_336910,3,0,0,-1,0.0,0.09104704097116843,0,1,1,0.0,1
3,edge_4_368756,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_4_256947,3,0,0,-1,0.0,0.09104704097116843,1,1,2,0.5,0
3,edge_275472_374582,3,0,0,-1,0.6666666666666666,0.09104704097116843,0,0,0,0.0,0
3,edge_230536_266880,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_4955_392593,3,0,0,-1,0.0,0.09104704097116843,3,1,4,0.75,0
3,edge_381516_381518,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_363585_363590,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_4_388057,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_384076_384079,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,1,1,0.0,1
3,edge_154335_206413,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_368321_368325,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_4954_229912,3,0,0,-1,0.0,0.09104704097116843,1,1,2,0.5,0
3,edge_4954_248263,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_46_323666,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_72702_136581,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_36_95,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_36_4955,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_106_213559,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_375854_375856,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_115532_115536,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_2970_309001,3,0,0,-1,0.0,0.09104704097116843,0,0,0,0.0,0
3,edge_115534_117580,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,1,1,0.0,1
3,edge_115533_115534,3,0,0,-1,0.3333333333333333,0.09104704097116843,0,0,0,0.0,0
3,edge_186433_186434,3,0,0,-1,0.0,0.09104704097116843,3,1,4,0.75,0
4,4,496,590,161,0,0.2620967741935484,8.630589872977206,107,1,108,0.9907407407407407,0
4,179297,55,37,5,5,0.5636363636363636,0.9570210544631982,0,0,0,0.0,0
4,166,44,55,27,1,0.3181818181818182,0.7656168435705586,1,2,3,0.3333333333333333,0
4,234,39,53,28,2,0.2564102564102564,0.6786149295284496,1,1,2,0.5,0
4,6,36,49,36,1,0.2777777777777778,0.6264137811031842,2,1,3,0.6666666666666666,0
4,222856,32,20,10,2,0.65625,0.5568122498694972,0,0,0,0.0,0
4,281795,30,45,6,8,0.2,0.5220114842526535,0,0,0,0.0,0
4,36,28,38,27,1,0.25,0.48721071863581,2,2,4,0.5,0
4,265208,28,20,7,9,0.6428571428571429,0.48721071863581,0,0,0,0.0,0
4,218985,27,44,8,1,0.18518518518518517,0.4698103358273882,0,2,2,0.0,1
4,54,27,26,17,2,0.48148148148148145,0.4698103358273882,0,1,1,0.0,1
4,197725,26,14,4,1,0.6923076923076923,0.4524099530189664,0,1,1,0.0,1
4,48,25,35,26,2,0.28,0.43500957021054465,0,2,2,0.0,1
4,301405,25,46,7,2,0.08,0.43500957021054465,0,1,1,0.0,1
4,5,23,33,27,2,0.2608695652173913,0.40020880459370106,0,1,1,0.0,1
4,239647,23,39,7,2,0.08695652173913043,0.40020880459370106,0,0,0,0.0,0
4,108357,23,26,5,7,0.43478260869565216,0.40020880459370106,0,0,0,0.0,0
4,9,22,37,23,2,0.13636363636363635,0.3828084217852793,2,2,4,0.5,0
4,89,22,23,20,2,0.4090909090909091,0.3828084217852793,0,1,1,0.0,1
4,170670,22,24,4,4,0.45454545454545453,0.3828084217852793,0,0,0,0.0,0
4,300,21,25,7,3,0.38095238095238093,0.3654080389768575,0,0,0,0.0,0
4,155356,20,36,7,1,0.1,0.3480076561684357,0,1,1,0.0,1
4,166513,20,14,2,6,0.65,0.3480076561684357,0,0,0,0.0,0
4,339469,19,23,6,1,0.3684210526315789,0.33060727336001394,0,2,2,0.0,1
4,17965,19,20,5,2,0.47368421052631576,0.33060727336001394,0,1,1,0.0,1
4,84704,18,21,9,2,0.3333333333333333,0.3132068905515921,0,0,0,0.0,0
4,12456,18,16,11,1,0.5555555555555556,0.3132068905515921,0,0,0,0.0,0
4,69975,18,25,11,2,0.2777777777777778,0.3132068905515921,0,0,0,0.0,0
4,223237,18,17,6,5,0.5,0.3132068905515921,0,0,0,0.0,0
4,7669,18,22,7,1,0.3888888888888889,0.3132068905515921,0,1,1,0.0,1
4,213970,18,16,5,3,0.5555555555555556,0.3132068905515921,0,0,0,0.0,0
4,1520,17,16,4,1,0.5294117647058824,0.29580650774317035,0,0,0,0.0,0
4,edge_179297_206509,17,0,0,-1,0.35294117647058826,0.29580650774317035,0,0,0,0.0,0
4,1032,17,20,11,1,0.4117647058823529,0.29580650774317035,0,1,1,0.0,1
4,325019,17,22,5,1,0.35294117647058826,0.29580650774317035,0,2,2,0.0,1
4,382978,17,21,7,2,0.23529411764705882,0.29580650774317035,1,1,2,0.5,0
4,270371,17,18,1,5,0.47058823529411764,0.29580650774317035,0,0,0,0.0,0
4,46370,16,24,7,1,0.1875,0.2784061249347486,0,0,0,0.0,0
4,298713,16,10,3,8,0.375,0.2784061249347486,0,0,0,0.0,0
4,259836,15,9,3,1,0.6666666666666666,0.26100574212632677,0,0,0,0.0,0
4,336962,15,18,5,1,0.4,0.26100574212632677,0,0,0,0.0,0
4,370163,15,14,3,1,0.5333333333333333,0.26100574212632677,0,0,0,0.0,0
4,126357,15,16,4,1,0.4,0.26100574212632677,0,2,2,0.0,1
4,358252,15,16,8,3,0.4666666666666667,0.26100574212632677,0,0,0,0.0,0
4,331786,15,30,2,6,0.0,0.26100574212632677,0,0,0,0.0,0
4,367425,14,26,7,1,0.07142857142857142,0.243605359317905,1,1,2,0.5,0
4,246,14,12,8,5,0.5714285714285714,0.243605359317905,0,0,0,0.0,0
4,236205,14,18,4,2,0.35714285714285715,0.243605359317905,0,0,0,0.0,0
4,337312,14,10,2,14,0.6428571428571429,0.243605359317905,0,0,0,0.0,0
4,136695,14,6,3,6,0.7857142857142857,0.243605359317905,0,0,0,0.0,0
4,13014,14,20,9,2,0.2857142857142857,0.243605359317905,0,0,0,0.0,0
4,185276,14,14,5,3,0.5,0.243605359317905,0,0,0,0.0,0
4,1521,14,24,11,1,0.14285714285714285,0.243605359317905,1,1,2,0.5,0
4,101079,14,10,3,4,0.6428571428571429,0.243605359317905,0,0,0,0.0,0
4,270370,14,16,5,4,0.5,0.243605359317905,0,0,0,0.0,0
4,316134,13,22,7,2,0.15384615384615385,0.2262049765094832,0,0,0,0.0,0
4,1202,13,16,7,1,0.38461538461538464,0.2262049765094832,0,0,0,0.0,0
4,137303,13,16,3,2,0.38461538461538464,0.2262049765094832,0,0,0,0.0,0
4,237892,13,14,5,3,0.38461538461538464,0.2262049765094832,0,0,0,0.0,0
4,219,13,19,11,11,0.23076923076923078,0.2262049765094832,0,0,0,0.0,0
4,1175,13,12,5,7,0.5384615384615384,0.2262049765094832,0,0,0,0.0,0
4,371143,12,12,7,1,0.5,0.20880459370106141,0,1,1,0.0,1
4,242,12,15,8,3,0.3333333333333333,0.20880459370106141,0,0,0,0.0,0
4,11600,12,21,9,3,0.08333333333333333,0.20880459370106141,0,0,0,0.0,0
4,268810,12,14,4,5,0.4166666666666667,0.20880459370106141,0,0,0,0.0,0
4,209529,12,12,3,2,0.3333333333333333,0.20880459370106141,0,1,1,0.0,1
4,71600,12,14,8,2,0.4166666666666667,0.20880459370106141,0,0,0,0.0,0
4,186048,12,9,2,8,0.5,0.20880459370106141,0,0,0,0.0,0
4,2342,12,11,7,3,0.5,0.20880459370106141,0,0,0,0.0,0
4,315281,12,14,3,4,0.4166666666666667,0.20880459370106141,0,0,0,0.0,0
4,37095,12,12,3,6,0.5,0.20880459370106141,0,0,0,0.0,0
4,122384,12,14,4,5,0.3333333333333333,0.20880459370106141,0,0,0,0.0,0
4,edge_258790_331786,12,0,0,-1,0.0,0.20880459370106141,0,0,0,0.0,0
4,edge_331786_381945,12,0,0,-1,0.3333333333333333,0.20880459370106141,0,0,0,0.0,0
4,339133,11,16,7,2,0.2727272727272727,0.19140421089263965,0,0,0,0.0,0
4,44,11,18,14,1,0.18181818181818182,0.19140421089263965,0,0,0,0.0,0
4,4957,11,16,6,1,0.2727272727272727,0.19140421089263965,2,1,3,0.6666666666666666,0
4,218982,11,14,3,1,0.36363636363636365,0.19140421089263965,0,1,1,0.0,1
4,339118,11,10,3,8,0.5454545454545454,0.19140421089263965,0,0,0,0.0,0
4,14926,11,11,7,5,0.45454545454545453,0.19140421089263965,0,0,0,0.0,0
4,282460,11,8,4,1,0.5454545454545454,0.19140421089263965,0,2,2,0.0,1
4,7200,11,16,9,5,0.2727272727272727,0.19140421089263965,0,0,0,0.0,0
4,376451,11,9,4,1,0.18181818181818182,0.19140421089263965,1,2,3,0.3333333333333333,0
4,edge_270370_270371,11,0,0,-1,0.0,0.19140421089263965,0,0,0,0.0,0
4,748,10,5,4,2,0.7,0.17400382808421785,0,0,0,0.0,0
4,235,10,10,9,2,0.4,0.17400382808421785,0,1,1,0.0,1
4,90,10,13,11,3,0.2,0.17400382808421785,0,0,0,0.0,0
4,382714,10,9,3,2,0.4,0.17400382808421785,0,0,0,0.0,0
4,17019,10,14,8,5,0.3,0.17400382808421785,0,0,0,0.0,0
4,17963,10,12,7,2,0.4,0.17400382808421785,0,1,1,0.0,1
4,216653,10,12,3,5,0.4,0.17400382808421785,0,0,0,0.0,0
4,46367,10,16,4,5,0.2,0.17400382808421785,0,0,0,0.0,0
4,258524,10,8,4,3,0.6,0.17400382808421785,0,0,0,0.0,0
4,53,10,8,10,2,0.2,0.17400382808421785,0,1,1,0.0,1
4,edge_4_58,10,0,0,-1,0.6,0.17400382808421785,0,1,1,0.0,1
4,12463,9,12,6,2,0.3333333333333333,0.15660344527579606,0,0,0,0.0,0
4,286108,9,14,7,2,0.2222222222222222,0.15660344527579606,0,0,0,0.0,0
4,137604,9,10,6,1,0.4444444444444444,0.15660344527579606,0,0,0,0.0,0
4,286014,9,16,5,4,0.1111111111111111,0.15660344527579606,0,0,0,0.0,0
4,12473,9,11,7,6,0.3333333333333333,0.15660344527579606,0,0,0,0.0,0
4,271759,9,14,4,6,0.2222222222222222,0.15660344527579606,0,0,0,0.0,0
4,261444,9,12,5,1,0.2222222222222222,0.15660344527579606,0,1,1,0.0,1
4,51,9,12,10,3,0.3333333333333333,0.15660344527579606,0,1,1,0.0,1
4,226367,9,6,2,1,0.6666666666666666,0.15660344527579606,0,0,0,0.0,0
4,355330,9,8,3,3,0.5555555555555556,0.15660344527579606,0,0,0,0.0,0
4,348879,9,6,3,3,0.6666666666666666,0.15660344527579606,0,0,0,0.0,0
4,325033,9,8,5,12,0.5555555555555556,0.15660344527579606,0,0,0,0.0,0
4,40802,9,3,3,4,0.7777777777777778,0.15660344527579606,0,0,0,0.0,0
4,339152,9,8,2,12,0.5555555555555556,0.15660344527579606,0,0,0,0.0,0
4,59672,9,18,6,8,0.0,0.15660344527579606,0,0,0,0.0,0
4,258790,9,15,4,5,0.1111111111111111,0.15660344527579606,0,0,0,0.0,0
4,360491,9,6,3,1,0.3333333333333333,0.15660344527579606,0,2,2,0.0,1
4,edge_4_217943,9,0,0,-1,0.3333333333333333,0.15660344527579606,0,0,0,0.0,0
4,edge_155356_209529,9,0,0,-1,0.0,0.15660344527579606,0,1,1,0.0,1
4,edge_6386_170670,9,0,0,-1,0.2222222222222222,0.15660344527579606,0,0,0,0.0,0
4,edge_301405_349123,9,0,0,-1,0.0,0.15660344527579606,0,0,0,0.0,0
4,301931,8,10,5,4,0.375,0.1392030624673743,0,0,0,0.0,0
4,1138,8,13,8,6,0.125,0.1392030624673743,0,0,0,0.0,0
4,325020,8,12,4,1,0.25,0.1392030624673743,0,0,0,0.0,0
4,325018,8,12,7,1,0.25,0.1392030624673743,0,1,1,0.0,1
4,107,8,10,6,3,0.375,0.1392030624673743,0,0,0,0.0,0
4,34,8,13,9,2,0.125,0.1392030624673743,0,0,0,0.0,0
4,307392,8,5,4,5,0.625,0.1392030624673743,0,0,0,0.0,0
4,235871,8,12,7,7,0.25,0.1392030624673743,0,0,0,0.0,0
4,331028,8,10,5,9,0.375,0.1392030624673743,0,0,0,0.0,0
4,101078,8,8,4,2,0.375,0.1392030624673743,2,1,3,0.6666666666666666,0
4,336908,8,10,5,1,0.25,0.1392030624673743,0,1,1,0.0,1
4,220113,8,8,5,2,0.5,0.1392030624673743,0,0,0,0.0,0
4,349121,8,12,5,3,0.25,0.1392030624673743,0,1,1,0.0,1
4,58027,8,8,4,1,0.5,0.1392030624673743,0,0,0,0.0,0
4,4986,8,15,7,4,0.0,0.1392030624673743,0,0,0,0.0,0
4,322226,8,10,5,1,0.125,0.1392030624673743,0,2,2,0.0,1
4,60681,8,6,3,6,0.625,0.1392030624673743,0,0,0,0.0,0
4,141652,8,11,7,4,0.25,0.1392030624673743,0,0,0,0.0,0
4,edge_4_339469,8,0,0,-1,0.0,0.1392030624673743,0,2,2,0.0,1
4,edge_1139_108357,8,0,0,-1,0.25,0.1392030624673743,0,0,0,0.0,0
4,edge_376451_382978,8,0,0,-1,0.0,0.1392030624673743,2,1,3,0.6666666666666666,0
4,edge_226104_281795,8,0,0,-1,0.25,0.1392030624673743,0,0,0,0.0,0
4,edge_226108_281795,8,0,0,-1,0.375,0.1392030624673743,0,0,0,0.0,0
4,16817,8,4,5,2,0.5,0.1392030624673743,0,0,0,0.0,0
4,278431,8,6,6,5,0.25,0.1392030624673743,0,0,0,0.0,0
4,edge_37095_46367,8,0,0,-1,0.0,0.1392030624673743,0,0,0,0.0,0
4,236,7,6,4,3,0.5714285714285714,0.1218026796589525,0,0,0,0.0,0
4,276603,7,6,3,1,0.5714285714285714,0.1218026796589525,0,0,0,0.0,0
4,13791,7,11,7,3,0.2857142857142857,0.1218026796589525,0,0,0,0.0,0
4,80138,7,8,5,4,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,189,7,6,4,3,0.5714285714285714,0.1218026796589525,0,0,0,0.0,0
4,217940,7,10,4,2,0.2857142857142857,0.1218026796589525,0,0,0,0.0,0
4,271565,7,6,4,2,0.5714285714285714,0.1218026796589525,0,0,0,0.0,0
4,115626,7,8,4,3,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,269061,7,8,4,8,0.2857142857142857,0.1218026796589525,0,0,0,0.0,0
4,118215,7,12,6,10,0.0,0.1218026796589525,0,0,0,0.0,0
4,328176,7,10,4,10,0.2857142857142857,0.1218026796589525,0,0,0,0.0,0
4,68939,7,4,3,13,0.7142857142857143,0.1218026796589525,0,0,0,0.0,0
4,10900,7,10,4,3,0.2857142857142857,0.1218026796589525,0,0,0,0.0,0
4,158204,7,11,3,3,0.14285714285714285,0.1218026796589525,0,0,0,0.0,0
4,363948,7,10,3,6,0.2857142857142857,0.1218026796589525,0,0,0,0.0,0
4,12516,7,7,5,3,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,185279,7,8,3,4,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,309176,7,11,7,1,0.14285714285714285,0.1218026796589525,0,2,2,0.0,1
4,155,7,7,8,2,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,23876,7,6,4,10,0.5714285714285714,0.1218026796589525,0,0,0,0.0,0
4,176258,7,8,4,8,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,edge_4_96005,7,0,0,-1,0.0,0.1218026796589525,0,1,1,0.0,1
4,edge_4_204167,7,0,0,-1,0.42857142857142855,0.1218026796589525,0,0,0,0.0,0
4,edge_218982_218985,7,0,0,-1,0.0,0.1218026796589525,0,1,1,0.0,1
4,edge_4_42703,7,0,0,-1,0.42857142857142855,0.1218026796589525,2,1,3,0.6666666666666666,0
4,edge_270368_270370,7,0,0,-1,0.5714285714285714,0.1218026796589525,0,0,0,0.0,0
4,edge_4_224780,6,0,0,-1,0.3333333333333333,0.10440229685053071,0,1,1,0.0,1
4,3945,6,8,5,2,0.3333333333333333,0.10440229685053071,0,0,0,0.0,0
4,3344,6,9,6,3,0.16666666666666666,0.10440229685053071,0,1,1,0.0,1
4,204168,6,10,5,1,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,398052,6,8,5,1,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,106132,6,6,3,2,0.5,0.10440229685053071,0,0,0,0.0,0
4,1519,6,6,5,1,0.5,0.10440229685053071,0,1,1,0.0,1
4,edge_4_331048,6,0,0,-1,0.5,0.10440229685053071,0,0,0,0.0,0
4,67029,6,7,6,3,0.3333333333333333,0.10440229685053071,0,0,0,0.0,0
4,34396,6,6,2,2,0.5,0.10440229685053071,0,1,1,0.0,1
4,364158,6,10,6,1,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,3944,6,10,6,2,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,185256,6,4,3,8,0.6666666666666666,0.10440229685053071,0,0,0,0.0,0
4,edge_95205_118215,6,0,0,-1,0.6666666666666666,0.10440229685053071,0,0,0,0.0,0
4,208529,6,4,3,4,0.6666666666666666,0.10440229685053071,0,1,1,0.0,1
4,236938,6,12,5,4,0.0,0.10440229685053071,0,0,0,0.0,0
4,14924,6,4,2,7,0.6666666666666666,0.10440229685053071,0,0,0,0.0,0
4,edge_93366_186048,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,185274,6,6,3,4,0.5,0.10440229685053071,0,0,0,0.0,0
4,13052,6,10,4,1,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,78368,6,9,4,2,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,375948,6,10,5,1,0.16666666666666666,0.10440229685053071,0,1,1,0.0,1
4,332,6,9,6,2,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,200982,6,6,4,3,0.5,0.10440229685053071,0,0,0,0.0,0
4,278432,6,6,2,6,0.5,0.10440229685053071,0,0,0,0.0,0
4,45248,6,8,3,3,0.3333333333333333,0.10440229685053071,0,1,1,0.0,1
4,11440,6,4,2,9,0.6666666666666666,0.10440229685053071,0,0,0,0.0,0
4,158520,6,9,4,4,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_4_393383,6,0,0,-1,0.5,0.10440229685053071,0,1,1,0.0,1
4,edge_4_204168,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_335163_367425,6,0,0,-1,0.16666666666666666,0.10440229685053071,0,1,1,0.0,1
4,edge_307531_335838,6,0,0,-1,0.5,0.10440229685053071,0,1,1,0.0,1
4,edge_4_360491,6,0,0,-1,0.0,0.10440229685053071,1,2,3,0.3333333333333333,0
4,edge_4_1520,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_84704_387891,6,0,0,-1,0.3333333333333333,0.10440229685053071,0,0,0,0.0,0
4,edge_298710_298713,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_11596_11600,6,0,0,-1,0.5,0.10440229685053071,0,0,0,0.0,0
4,edge_4_155356,6,0,0,-1,0.0,0.10440229685053071,0,1,1,0.0,1
4,edge_4_295548,6,0,0,-1,0.5,0.10440229685053071,0,0,0,0.0,0
4,edge_4_392569,6,0,0,-1,0.5,0.10440229685053071,0,1,1,0.0,1
4,edge_4492_218985,6,0,0,-1,0.16666666666666666,0.10440229685053071,0,1,1,0.0,1
4,edge_265208_281795,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_274067_328176,6,0,0,-1,0.6666666666666666,0.10440229685053071,0,0,0,0.0,0
4,edge_4_348520,6,0,0,-1,0.3333333333333333,0.10440229685053071,1,2,3,0.3333333333333333,0
4,edge_42705_126357,6,0,0,-1,0.5,0.10440229685053071,0,0,0,0.0,0
4,edge_159824_301405,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_301405_349121,6,0,0,-1,0.0,0.10440229685053071,0,1,1,0.0,1
4,edge_216653_315281,6,0,0,-1,0.0,0.10440229685053071,0,0,0,0.0,0
4,edge_17965_17966,6,0,0,-1,0.3333333333333333,0.10440229685053071,0,0,0,0.0,0
4,edge_146055_166513,6,0,0,-1,0.16666666666666666,0.10440229685053071,0,0,0,0.0,0
4,10228,5,5,4,2,0.4,0.08700191404210893,0,0,0,0.0,0
4,186,5,9,8,2,0.0,0.08700191404210893,0,0,0,0.0,0
4,363364,5,6,2,3,0.4,0.08700191404210893,0,0,0,0.0,0
4,371141,5,2,2,2,0.6,0.08700191404210893,0,1,1,0.0,1
4,335838,5,10,3,3,0.0,0.08700191404210893,0,1,1,0.0,1
4,239646,5,6,3,3,0.4,0.08700191404210893,0,0,0,0.0,0
4,219877,5,7,3,2,0.2,0.08700191404210893,0,0,0,0.0,0
4,edge_4_382708,5,0,0,-1,0.2,0.08700191404210893,2,1,3,0.6666666666666666,0
4,73610,5,6,4,9,0.4,0.08700191404210893,0,0,0,0.0,0
4,336961,5,10,5,1,0.0,0.08700191404210893,0,0,0,0.0,0
4,edge_4_282460,5,0,0,-1,0.0,0.08700191404210893,0,2,2,0.0,1
4,92,5,3,3,2,0.6,0.08700191404210893,0,1,1,0.0,1
4,360243,5,10,5,3,0.0,0.08700191404210893,0,0,0,0.0,0
4,217942,5,8,4,1,0.2,0.08700191404210893,0,0,0,0.0,0
4,edge_197725_239647,5,0,0,-1,0.0,0.08700191404210893,0,0,0,0.0,0
4,85706,5,6,5,2,0.4,0.08700191404210893,0,1,1,0.0,1
4,351245,5,8,4,1,0.2,0.08700191404210893,0,1,1,0.0,1
4,189148,5,2,2,3,0.8,0.08700191404210893,0,1,1,0.0,1
4,360587,5,8,2,2,0.2,0.08700191404210893,0,0,0,0.0,0
4,86521,5,6,5,6,0.2,0.08700191404210893,0,0,0,0.0,0
4,389345,5,4,3,11,0.6,0.08700191404210893,0,0,0,0.0,0
4,384079,5,8,4,2,0.2,0.08700191404210893,0,0,0,0.0,0
4,edge_382714_386322,5,0,0,-1,0.4,0.08700191404210893,0,0,0,0.0,0
4,93366,5,7,3,9,0.0,0.08700191404210893,0,0,0,0.0,0
4,12514,5,5,4,1,0.4,0.08700191404210893,0,0,0,0.0,0
4,6790,5,4,3,13,0.6,0.08700191404210893,0,0,0,0.0,0
4,edge_12518_382978,5,0,0,-1,0.2,0.08700191404210893,0,0,0,0.0,0
4,322267,5,4,2,2,0.6,0.08700191404210893,0,0,0,0.0,0
4,264682,5,6,3,2,0.4,0.08700191404210893,0,1,1,0.0,1
4,383,5,6,5,3,0.4,0.08700191404210893,0,0,0,0.0,0
4,197188,5,8,4,1,0.2,0.08700191404210893,0,0,0,0.0,0
4,184260,5,6,3,4,0.4,0.08700191404210893,0,0,0,0.0,0
4,57,5,9,8,2,0.0,0.08700191404210893,0,1,1,0.0,1
4,155779,5,4,2,2,0.6,0.08700191404210893,0,0,0,0.0,0
4,45684,5,5,4,8,0.4,0.08700191404210893,0,0,0,0.0,0
4,83916,5,4,2,2,0.6,0.08700191404210893,0,0,0,0.0,0
4,11441,5,4,4,7,0.4,0.08700191404210893,0,0,0,0.0,0
4,378848,5,3,2,1,0.4,0.08700191404210893,0,0,0,0.0,0
4,291688,5,6,3,5,0.4,0.08700191404210893,0,0,0,0.0,0
4,1049,5,6,4,2,0.4,0.08700191404210893,0,1,1,0.0,1
4,343513,5,6,1,5,0.4,0.08700191404210893,0,0,0,0.0,0
